,material_id,formula,structure,diff,exp,mp,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,avg anion electron affinity,band center,cohesive energy,Miedema_deltaH_inter,Miedema_deltaH_amor,Miedema_deltaH_ss_min,transition metal fraction,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta
730,mp-1388,DyRh2,"Full Formula (Dy2 Rh4)
Reduced Formula: DyRh2
abc   :   5.344576   5.344576   5.344576
angles:  60.000000  60.000000  60.000000
Sites (6)
  #  SP        a      b      c
---  ----  -----  -----  -----
  0  Dy    0.75   0.75   0.75
  1  Dy    0.5    0.5    0.5
  2  Rh    0.125  0.125  0.625
  3  Rh    0.125  0.625  0.125
  4  Rh    0.125  0.125  0.125
  5  Rh    0.625  0.125  0.125",0.11159100000000001,-0.6457,-0.7572909999999999,Dy1 Rh2,45.0,66.0,21.0,52.0,9.333333333333334,45.0,31.0,59.0,28.0,49.666666666666664,12.444444444444445,59.0,102.9055,162.5,59.5945,122.77033333333334,26.486444444444444,102.9055,1685.0,2237.0,552.0,2053.0,245.33333333333334,2237.0,3.0,9.0,6.0,7.0,2.6666666666666665,9.0,5.0,6.0,1.0,5.333333333333333,0.44444444444444436,5.0,142.0,192.0,50.0,158.66666666666666,22.222222222222218,142.0,1.22,2.28,1.0599999999999998,1.9266666666666665,0.47111111111111104,2.28,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.333333333333333,3.555555555555556,8.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,9.0,12.0,3.0,10.0,1.3333333333333333,9.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,3.0,4.0,1.0,3.3333333333333335,0.4444444444444445,3.0,13.64,31.24,17.599999999999998,19.506666666666664,7.82222222222222,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0,Dy0+1 Rh0+2,0,0,0,0.0,0.0,-1.8510145883461213,0.0,-0.7774071998991183,-0.6153072318553493,-0.33589382451996036,0.6666666666666666,1.3333333333333333,0.0,5.333333333333333,3.3333333333333335,0.13333333333333333,0.0,0.5333333333333333,0.33333333333333337,0.22222702772492547,0.13852205736228496
731,mp-1582,As2O3,"Full Formula (As8 O12)
Reduced Formula: As2O3
abc   :  13.822793   4.658531   7.046934
angles:  53.194282  90.000000  90.000000
Sites (20)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  As    0.84447   0.627478  0.870724
  1  As    0.34447   0.372522  0.629276
  2  As    0.15553   0.372522  0.129276
  3  As    0.65553   0.627478  0.370724
  4  As    0.607661  0.778     0.756342
  5  As    0.107661  0.222     0.743658
  6  As    0.392339  0.222     0.243658
  7  As    0.892339  0.778     0.256342
  8  O     0.647357  0.168419  0.464658
  9  O     0.147357  0.831581  0.035342
 10  O     0.352643  0.831581  0.535342
 11  O     0.852643  0.168419  0.964658
 12  O     0.889742  0.493034  0.159155
 13  O     0.389742  0.506966  0.340845
 14  O     0.110258  0.506966  0.840845
 15  O     0.610258  0.493034  0.659155
 16  O     0.783694  0.630173  0.435784
 17  O     0.283694  0.369827  0.064216
 18  O     0.216306  0.369827  0.564216
 19  O     0.716306  0.630173  0.935784",0.275188,-1.363316,-1.6385040000000002,As2 O3,8.0,33.0,25.0,18.0,12.0,8.0,84.0,87.0,3.0,85.8,1.4400000000000006,87.0,15.9994,74.9216,58.9222,39.56828,28.282655999999996,15.9994,54.8,1090.0,1035.2,468.88,496.896,54.8,15.0,16.0,1.0,15.6,0.4800000000000001,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,119.0,53.0,87.2,25.44,66.0,2.18,3.44,1.2599999999999998,2.936,0.6047999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,1.0,3.6,0.48,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,9.6,4.32,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,9.105,22.175,13.07,14.333000000000002,6.2736,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,73.6,73.92,12.0,As3+2 O2-3,-2,3,5,3.5355339059327378,-282000.0,-2.866273727952168,0.0,0.0,0.0,0.0,0.0,2.0,3.6,4.0,0.0,0.20833333333333334,0.375,0.4166666666666667,0.0,2623580.060492574,0.2960283812368295
732,mp-1108,TaB2,"Full Formula (Ta1 B2)
Reduced Formula: TaB2
abc   :   3.096680   3.096680   3.342610
angles:  90.000000  90.000000 120.000008
Sites (3)
  #  SP           a         b    c
---  ----  --------  --------  ---
  0  Ta    0         0         0
  1  B     0.666667  0.333333  0.5
  2  B     0.333333  0.666667  0.5",0.10019299999999999,-0.5524,-0.652593,Ta1 B2,5.0,73.0,68.0,27.666666666666668,30.222222222222218,5.0,48.0,72.0,24.0,64.0,10.666666666666666,72.0,10.811,180.94788,170.13688,67.52329333333334,75.61639111111111,10.811,2348.0,3290.0,942.0,2662.0,418.6666666666667,2348.0,5.0,13.0,8.0,10.333333333333334,3.5555555555555554,13.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,84.0,170.0,86.0,112.66666666666667,38.22222222222222,84.0,1.5,2.04,0.54,1.86,0.24,2.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,3.0,19.0,16.0,8.333333333333334,7.111111111111112,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,7.0,7.0,2.3333333333333335,3.1111111111111107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,5.666666666666667,0.888888888888889,5.0,7.1725,18.12,10.947500000000002,10.821666666666667,4.865555555555556,7.1725,0.0,1.524,1.524,1.016,0.6773333333333333,1.524,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,187.0,28.0,166.0,Ta0+1 B0+2,0,0,0,0.0,0.0,-1.8412688160976747,0.0,-0.7271278412058818,-0.5174496597596583,0.11454812896095684,0.3333333333333333,2.0,0.6666666666666666,1.0,4.666666666666667,0.24,0.07999999999999999,0.12,0.5599999999999999,0.2934843240173038,0.25112203444008235
733,mp-1013547,Ca3P2,"Full Formula (Ca3 P2)
Reduced Formula: Ca3P2
abc   :   5.310000   5.310000   5.310000
angles:  90.000000  90.000000  90.000000
Sites (5)
  #  SP      a    b    c
---  ----  ---  ---  ---
  0  Ca    0    0.5  0.5
  1  Ca    0.5  0    0.5
  2  Ca    0.5  0.5  0
  3  P     0    0    0
  4  P     0.5  0.5  0.5",-0.319375,-1.049411,-0.730036,Ca3 P2,15.0,20.0,5.0,18.0,2.4,20.0,7.0,83.0,76.0,37.4,36.48,7.0,30.973762,40.078,9.104238000000002,36.4363048,4.370034240000001,40.078,317.3,1115.0,797.7,795.92,382.896,1115.0,2.0,15.0,13.0,7.2,6.24,2.0,3.0,4.0,1.0,3.6,0.48,4.0,107.0,176.0,69.0,148.4,33.12,176.0,1.0,2.19,1.19,1.476,0.5711999999999999,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2,1.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,22.5702380952,37.77,15.199761904800003,31.690095238079998,7.295885714304002,37.77,0.0,1.625,1.625,0.65,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,135.8,107.04,225.0,Ca2+3 P3-2,-3,2,5,3.5355339059327378,-216000.0,-1.3682884025131312,0.0,-0.8202139153146878,-0.7044280793387517,0.0,0.0,2.0,1.2,0.0,0.0,0.625,0.37499999999999994,0.0,0.0,0.056921087552325486,0.30049502420760177
734,mp-22344,Sn7Ru3,"Full Formula (Sn14 Ru6)
Reduced Formula: Sn7Ru3
abc   :   8.208440   8.208440   8.208440
angles: 109.471221 109.471221 109.471221
Sites (20)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Sn    0.25      0.75      0.5
  1  Sn    0.75      0.25      0.5
  2  Sn    0.75      0.5       0.25
  3  Sn    0.25      0.5       0.75
  4  Sn    0.5       0.75      0.25
  5  Sn    0.5       0.25      0.75
  6  Sn    0         0         0.322198
  7  Sn    0.677802  0         0
  8  Sn    0         0.677802  0
  9  Sn    0.322198  0.322198  0.322198
 10  Sn    0         0.322198  0
 11  Sn    0.677802  0.677802  0.677802
 12  Sn    0.322198  0         0
 13  Sn    0         0         0.677802
 14  Ru    0.345104  0         0.345104
 15  Ru    0         0.345104  0.345104
 16  Ru    0         0.654896  0.654896
 17  Ru    0.345104  0.345104  0
 18  Ru    0.654896  0.654896  0
 19  Ru    0.654896  0         0.654896",0.015216,-0.1938,-0.20901599999999998,Sn7 Ru3,44.0,50.0,6.0,48.2,2.5199999999999987,50.0,56.0,80.0,24.0,72.8,10.080000000000002,80.0,101.07,118.71,17.64,113.41799999999998,7.4088000000000065,118.71,505.08,2607.0,2101.92,1135.656,882.8064,505.08,8.0,14.0,6.0,12.2,2.5200000000000005,14.0,5.0,5.0,0.0,5.0,0.0,5.0,139.0,146.0,7.0,141.1,2.9399999999999977,139.0,1.96,2.2,0.2400000000000002,2.032,0.10080000000000008,1.96,1.0,2.0,1.0,1.7,0.42000000000000004,2.0,0.0,2.0,2.0,1.4,0.8400000000000001,2.0,7.0,10.0,3.0,9.1,1.2600000000000002,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,6.0,12.2,2.5200000000000005,14.0,0.0,1.0,1.0,0.3,0.41999999999999993,0.0,0.0,4.0,4.0,2.8,1.6800000000000002,4.0,0.0,3.0,3.0,0.9,1.2600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,13.51,33.285,19.775,27.3525,8.305499999999999,33.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,194.0,53.0,156.9,22.26,141.0,Sn0+7 Ru0+3,0,0,0,0.0,0.0,-2.029112163248208,0.0,-0.08684282030372567,-0.0400072948434506,0.09680400149192303,0.3,1.7,1.4,9.1,0.0,0.13934426229508198,0.11475409836065574,0.7459016393442623,0.0,1.7165730462492128,0.06471693987496485
735,mp-20787,FeB,"Full Formula (Fe4 B4)
Reduced Formula: FeB
abc   :   2.948612   3.997554   5.408195
angles:  90.000000  90.000000  90.000000
Sites (8)
  #  SP       a         b         c
---  ----  ----  --------  --------
  0  Fe    0.25  0.379927  0.678145
  1  Fe    0.75  0.620073  0.321855
  2  Fe    0.75  0.879927  0.821855
  3  Fe    0.25  0.120073  0.178145
  4  B     0.25  0.881326  0.534234
  5  B     0.75  0.118674  0.465766
  6  B     0.75  0.381326  0.965766
  7  B     0.25  0.618674  0.034234",0.038182,-0.3348,-0.37298200000000004,Fe1 B1,5.0,26.0,21.0,15.5,10.5,5.0,55.0,72.0,17.0,63.5,8.5,55.0,10.811,55.845,45.034,33.328,22.517,10.811,1811.0,2348.0,537.0,2079.5,268.5,1811.0,8.0,13.0,5.0,10.5,2.5,8.0,2.0,4.0,2.0,3.0,1.0,2.0,84.0,132.0,48.0,108.0,24.0,84.0,1.83,2.04,0.20999999999999996,1.935,0.10499999999999998,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.5,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.5,0.5,4.0,7.1725,10.73,3.5575,8.95125,1.77875,7.1725,0.0,1.524,1.524,0.762,0.762,0.0,0.0,2.1106628,2.1106628,1.0553314,1.0553314,0.0,166.0,229.0,63.0,197.5,31.5,166.0,Fe3+1 B3-1,-3,3,6,4.242640687119285,-80100.0,-1.9321490625725544,0.0,-0.3911942866821601,-0.24911263710110257,-0.16130959799542452,0.5,2.0,0.5,3.0,0.0,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.0,0.460915229163662,0.17370892018779344
736,mp-1147670,CuF2,"Full Formula (Cu1 F2)
Reduced Formula: CuF2
abc   :   6.524658   6.524658   6.524658
angles: 146.756376 146.756376  47.724644
Sites (3)
  #  SP      a    b    c
---  ----  ---  ---  ---
  0  Cu    0    0    0
  1  F     0.5  0    0.5
  2  F     0    0.5  0.5",-0.029542000000000002,-1.861768,-1.832226,Cu1 F2,9.0,29.0,20.0,15.666666666666666,8.888888888888888,9.0,64.0,93.0,29.0,83.33333333333333,12.888888888888891,93.0,18.9984032,63.546,44.5475968,33.84760213333333,19.79893191111111,18.9984032,53.5,1357.77,1304.27,488.25666666666666,579.6755555555555,53.5,11.0,17.0,6.0,15.0,2.6666666666666665,17.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,57.0,132.0,75.0,82.0,33.333333333333336,57.0,1.9,3.98,2.08,3.2866666666666666,0.9244444444444445,3.98,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,4.0,8.333333333333334,1.777777777777778,7.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,9.7075,11.07,1.3625000000000007,10.161666666666667,0.6055555555555561,9.7075,0.0,1.97,1.97,1.3133333333333332,0.8755555555555556,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,225.0,210.0,85.0,93.33333333333333,15.0,Cu2+1 F-2,-1,2,3,2.1213203435596424,-328000.0,-3.1105695410296277,0.0,0.0,0.0,0.0,0.3333333333333333,1.6666666666666667,3.3333333333333335,3.3333333333333335,0.0,0.19999999999999998,0.39999999999999997,0.39999999999999997,0.0,2583843.9266165355,0.0
737,mp-571,TiNi,"Full Formula (Ti1 Ni1)
Reduced Formula: TiNi
abc   :   2.993235   2.993235   2.993235
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c
---  ----  ---  ---  ---
  0  Ti    0    0    0
  1  Ni    0.5  0.5  0.5",0.0048130000000000004,-0.3389,-0.343713,Ti1 Ni1,22.0,28.0,6.0,25.0,3.0,22.0,43.0,61.0,18.0,52.0,9.0,43.0,47.867,58.6934,10.8264,53.280199999999994,5.4132,47.867,1728.0,1941.0,213.0,1834.5,106.5,1728.0,4.0,10.0,6.0,7.0,3.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,160.0,36.0,142.0,18.0,124.0,1.54,1.91,0.3699999999999999,1.725,0.18499999999999994,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.0,3.0,2.0,10.32,16.69,6.370000000000001,13.505,3.1850000000000005,10.32,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,0.5953947,0.5953721666666667,0.2977086166666667,0.29768608333333335,2.25333333333e-05,194.0,225.0,31.0,209.5,15.5,194.0,Ti0+1 Ni0+1,0,0,0,0.0,0.0,-1.7150510196492699,0.0,-0.5310971724525061,-0.3985536875668192,-0.28264050478600233,1.0,2.0,0.0,5.0,0.0,0.2857142857142857,0.0,0.7142857142857143,0.0,0.3020543906216355,0.05970149253731338
738,mp-865140,MnGaRu2,"Full Formula (Mn1 Ga1 Ru2)
Reduced Formula: MnGaRu2
abc   :   4.251854   4.251949   4.253132
angles:  60.022366  60.032637  60.033222
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Mn    0.749982  0.75007   0.749958
  1  Ga    0.250036  0.249939  0.250007
  2  Ru    0.999973  0.999976  0.999926
  3  Ru    0.500011  0.500015  0.50011",-0.005736,-0.2622,-0.25646399999999997,Mn1 Ga1 Ru2,25.0,44.0,19.0,36.0,8.0,44.0,52.0,74.0,22.0,59.5,7.25,56.0,54.938045,101.07,46.13195499999999,81.70026125,19.369738749999996,101.07,302.91,2607.0,2304.09,1758.9775,848.0225,2607.0,7.0,13.0,6.0,9.0,2.0,8.0,4.0,5.0,1.0,4.5,0.5,5.0,122.0,146.0,24.0,138.25,8.125,146.0,1.55,2.2,0.6500000000000001,1.9400000000000002,0.26000000000000006,2.2,1.0,2.0,1.0,1.5,0.5,1.0,0.0,1.0,1.0,0.25,0.375,0.0,5.0,10.0,5.0,7.25,1.375,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,6.0,9.0,2.0,8.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,5.0,5.0,2.75,1.375,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.5,0.5,4.0,10.4875862069,18.8575,8.369913793100002,14.091271551725,2.383114224137501,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,7.753017241375e-05,0.000116295258620625,0.0,64.0,217.0,153.0,167.25,51.625,194.0,Mn0+1 Ga0+1 Ru0+2,0,0,0,0.0,0.0,-1.9196140001399762,0.0,-0.4953240465346691,-0.3785903735764584,-0.3633420990289799,0.75,1.5,0.25,7.25,0.0,0.16666666666666666,0.027777777777777776,0.8055555555555556,0.0,1.0670190179907548,0.006487081676287946
739,mp-30841,UPd3,"Full Formula (U4 Pd12)
Reduced Formula: UPd3
abc   :   5.842438   5.842438   9.713361
angles:  90.000000  90.000000 120.000003
Sites (16)
  #  SP           a         b     c
---  ----  --------  --------  ----
  0  U     0         0         0.5
  1  U     0         0         0
  2  U     0.333333  0.666667  0.75
  3  U     0.666667  0.333333  0.25
  4  Pd    0.5       0.5       0.5
  5  Pd    0.5       0         0.5
  6  Pd    0         0.5       0.5
  7  Pd    0.5       0.5       0
  8  Pd    0.5       0         0
  9  Pd    0         0.5       0
 10  Pd    0.170263  0.829737  0.25
 11  Pd    0.170263  0.340527  0.25
 12  Pd    0.659473  0.829737  0.25
 13  Pd    0.829737  0.170263  0.75
 14  Pd    0.829737  0.659473  0.75
 15  Pd    0.340527  0.170263  0.75",-0.204583,-0.741,-0.536417,U1 Pd3,46.0,92.0,46.0,57.5,17.25,46.0,20.0,62.0,42.0,51.5,15.75,62.0,106.42,238.02891,131.60890999999998,139.3222275,49.35334125,106.42,1408.0,1828.05,420.04999999999995,1723.0375,157.51875,1828.05,3.0,10.0,7.0,8.25,2.625,10.0,5.0,7.0,2.0,5.5,0.75,5.0,139.0,196.0,57.0,153.25,21.375,139.0,1.38,2.2,0.8200000000000003,1.995,0.3075000000000001,2.2,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,7.75,3.375,10.0,0.0,3.0,3.0,0.75,1.125,0.0,6.0,10.0,4.0,9.0,1.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,11.0,11.0,2.75,4.125,0.0,0.0,20.0,20.0,5.0,7.5,0.0,14.41,20.025,5.614999999999998,15.81375,2.105625,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,225.0,162.0,184.5,60.75,225.0,U0+1 Pd0+3,0,0,0,0.0,0.0,-1.957883210657345,0.0,-0.6252331190978769,-0.5073342074718455,-0.49884898096776414,0.75,0.5,0.0,7.75,0.75,0.05555555555555555,0.0,0.8611111111111112,0.08333333333333333,0.18518709517419132,0.04745344678270901
740,mp-1009756,Ca2Pb,"Full Formula (Ca2 Pb1)
Reduced Formula: Ca2Pb
abc   :   5.401425   5.401425   5.401425
angles:  60.000000  60.000000  60.000000
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Ca    0.75  0.75  0.75
  1  Ca    0.25  0.25  0.25
  2  Pb    0     0     0",-0.18081,-0.7358600000000001,-0.55505,Ca2 Pb1,20.0,82.0,62.0,40.666666666666664,27.555555555555554,20.0,7.0,81.0,74.0,31.666666666666668,32.888888888888886,7.0,40.078,207.2,167.12199999999999,95.78533333333333,74.27644444444444,40.078,600.61,1115.0,514.39,943.5366666666667,228.61777777777775,1115.0,2.0,14.0,12.0,6.0,5.333333333333333,2.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,146.0,176.0,30.0,166.0,13.333333333333334,176.0,1.0,2.33,1.33,1.4433333333333334,0.5911111111111111,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,2.0,28.0,26.0,10.666666666666666,11.555555555555557,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,28.11,37.77,9.660000000000004,34.550000000000004,4.293333333333334,37.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,Ca0+2 Pb0+1,0,0,0,0.0,0.0,-1.3257205052508167,0.0,-0.4830897185884159,-0.39933678007524903,-0.44041175394631515,0.0,2.0,0.6666666666666666,3.3333333333333335,4.666666666666667,0.1875,0.0625,0.31250000000000006,0.43750000000000006,0.10802544301074354,0.06629126073623882
